Title	Description	Keywords	Dataset Type	Collection Period	Organism	Genes	Tissue/Cell Type	Condition	Technique	Instrument Platform	Software	Usage Restrictions	Related Datasets	Link	Filename	User	Post ID	Likes
Nonlinear progression across the occult transition establishes cancer lethality	"Cancer screening is based upon a linear model of growth and invasion. Yet, early dissemination during the lengthy pre-diagnostic phase suggests that nonlinearity in growth can also occur. Therefore, we quantitatively traced the invisible and visible phases of tumorigenesis in the mammary gland for more than two-thousand tumors. Dynamic mathematical models of the invisible phase revealed an occult checkpoint resulting in nonlinear progression of transformed field cells. We found that expansile fields have increased dwell time at the occult checkpoint resulting in a large reservoir of image detectable precursors prior to invasion. In contrast, slowly proliferating lesions disseminate early and then transition rapidly through an occult checkpoint in a process we term nascent lethality. Our data illustrate how nonlinear growth across an occult checkpoint can account for a paradoxical increase in early-stage cancer detection without a dramatic reduction in metastatic burden.  Graphical Abstract  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=160 SRC=""FIGDIR/small/590826v1_ufig1.gif"" ALT=""Figure 1""> View larger version (46K): org.highwire.dtl.DTLVardef@1ebefe2org.highwire.dtl.DTLVardef@d1efd4org.highwire.dtl.DTLVardef@d84bd2org.highwire.dtl.DTLVardef@59cf9b_HPS_FORMAT_FIGEXP  M_FIG C_FIG HighlightsO_LIGrowth during the invisible phase of tumorigenesis is a nonlinear process C_LIO_LIField size and field growth rate are uncoupled from metastatic potential C_LIO_LIOccult transition rates vary by genotype C_LIO_LINascent lethal lesions are currently undetectable C_LI"	cancer_biology tumorigenesis transition lethality occult nonlinear tumors 59cf9b_hps_format_figexp cancer d84bd2org		2024-04-25								cc_no		https://www.biorxiv.org/content/early/2024/04/25/2024.04.23.590826.source.xml		Joshua C Snyder	55	0
An Alternatively Spliced Gain-of-Function NT5C2 Isoform Contributes to Thiopurine Resistance in Acute Lymphoblastic Leukemia	"Relapse-specific mutations do not account for all chemotherapy failures in patients with B-cell acute lymphoblastic leukemia (B-ALL). By mining RNA-seq datasets of paired diagnostic/relapse pediatric B-ALL samples, we discovered pervasive alternative splicing (AS) patterns linked to relapse and affecting drivers of resistance to glucocorticoids, anti-folates, and thiopurines. Most splicing variations represent exon skipping, ""poison"" exon inclusion, and intron retention, phenocopying well-documented loss-of-function mutations. In contrast, relapse-associated AS of NT5C2 mRNA yields an isoform with a cryptic 24-nt in-frame exon 6a. Inclusion of the extra 8 amino acids into this enzyme results in elevated nucleosidase activity, a known consequence of gain-of-function mutations in NT5C2 and a common determinant of 6-mercaptopurine resistance. Furthermore, in B-ALL cells NT5C2ex6a and the R238W hotspot variant confers comparable levels of resistance to 6-mercaptopurine in vitro and in vivo. These results support a role for alternative splicing as a prevalent mechanism driving chemotherapy resistance in relapsed B-ALL.  Statement of significanceMutations in chemoresistance genes are found in relapsed/refractory acute lymphoblastic leukemia. However, in this low-mutational-burden disease, up to 30% of cases have no known relapse-specific genetic alterations. Our identification of aberrant splicing as an alternative mechanism of acquired drug resistance fills this gap and suggests new opportunities for therapeutic interventions."	cancer_biology genetic mutations leukemia spliced chemotherapy thiopurine nt5c2 lymphoblastic		2024-04-18								cc_no		https://www.biorxiv.org/content/early/2024/04/18/2023.09.14.557413.source.xml		Andrei Thomas-Tikhonenko	56	0
KSR1 regulates small-cell lung carcinoma tumor initiation and therapy resistance	Small-cell lung cancer (SCLC) is designated a recalcitrant cancer due to its five-year relative survival rate of less than 7%. First line SCLC treatment has changed modestly in the last 40 years. The NeuroD1 subtype of SCLC (SCLC-N) commonly harbors MYC amplifications and other hallmarks of aggressive behavior. Finding novel therapeutic options that effectively eliminate residual disease observed after initial response to therapy is essential to improving SCLC patient outcome. Here we show that Kinase Suppressor of Ras 1 (KSR1), a molecular scaffold for the Raf/MEK/ERK signaling cascade is critical for clonogenicity and tumor initiation in vitro and in vivo in the highly aggressive, metastatic and therapy resistant NeuroD1 subtype of SCLC. Tumor-initiating cells (TICs) are reported as the sanctuary population within the bulk tumor responsible for therapeutic resistance and relapse. Previous studies concluded ERK activation was inhibitory to growth and tumor development. We show that signaling through KSR1 is conserved in SCLC-N and that it regulates tumor initiation through interaction with ERK. We further show that KSR1 mediates cisplatin resistance in SCLC-N cells. While 50% of control SCLC-N cells show resistance after 6 weeks of exposure to cisplatin, CRISPR/Cas9-mediated KSR1 knockout prevents resistance in >90% of SCLC-N cells. KSR1 KO also significantly enhances the ability of cisplatin to decrease SCLC-N TICs, indicating that targeting KSR1 might be selectively toxic to cells responsible for therapeutic resistance and tumor initiation. Thus, KSR1 function in SCLC-N serves as a novel model for understanding the role of KSR1-dependent signaling in normal and malignant tissues. These findings shed light on a key distinct protein responsible for regulation in SCLC-N tumors, and a potential subtype specific therapeutic target.  ImpactGenetic manipulation of the MAPK molecular scaffold, KSR1 in NeuroD1-subtype small-cell lung cancer cells reveals its contribution to cisplatin resistance in tumor initiation via ERK signaling.	cancer_biology lung cell relapse carcinoma therapy malignant tumors cancer tumor		2024-04-11								cc_no		https://www.biorxiv.org/content/early/2024/04/11/2024.02.23.581815.source.xml		Robert E Lewis	57	0
The neuroendocrine transition in prostate cancer is dynamic and dependent on ASCL1	Lineage plasticity is a recognized hallmark of cancer progression that can shape therapy outcomes. The underlying cellular and molecular mechanisms mediating lineage plasticity remain poorly understood. Here, we describe a versatile in vivo platform to identify and interrogate the molecular determinants of neuroendocrine lineage transformation at different stages of prostate cancer progression. Adenocarcinomas reliably develop following orthotopic transplantation of primary mouse prostate organoids acutely engineered with human-relevant driver alterations (e.g., Rb1-/-; Trp53-/-; cMyc+ or Pten-/-; Trp53-/-; cMyc+), but only those with Rb1 deletion progress to ASCL1+ neuroendocrine prostate cancer (NEPC), a highly aggressive, androgen receptor signaling inhibitor (ARSI)-resistant tumor. Importantly, we show this lineage transition requires a native in vivo microenvironment not replicated by conventional organoid culture. By integrating multiplexed immunofluorescence, spatial transcriptomics and PrismSpot to identify cell type-specific spatial gene modules, we reveal that ASCL1+ cells arise from KRT8+ luminal epithelial cells that progressively acquire transcriptional heterogeneity, producing large ASCL1+;KRT8- NEPC clusters. Ascl1 loss in established NEPC results in transient tumor regression followed by recurrence; however, Ascl1 deletion prior to transplantation completely abrogates lineage plasticity, yielding adenocarcinomas with elevated AR expression and marked sensitivity to castration. The dynamic feature of this model reveals the importance of timing of therapies focused on lineage plasticity and offers a platform for identification of additional lineage plasticity drivers.	cancer_biology transition tumor ascl1 adenocarcinomas prostate transcriptomics cancer neuroendocrine immunofluorescence		2024-04-11								cc_by		https://www.biorxiv.org/content/early/2024/04/11/2024.04.09.588557.source.xml		Charles Sawyers	58	0
Establishing the foundations for a data-centric AI approach for virtual drug screening through a systematic assessment of the properties of chemical data	Researchers have adopted model-centric artificial intelligence (AI) approaches in cheminformatics by using newer, more sophisticated AI methods to take advantage of growing chemical libraries. It has been shown that complex deep learning methods outperform conventional machine learning (ML) methods in QSAR and ligand-based virtual screening1-3 but such approaches generally lack explanability. Hence, instead of developing more sophisticated AI methods (i.e., pursuing a model-centric approach), we wanted to explore the potential of a data-centric AI paradigm for virtual screening. A data-centric AI is an intelligent system that would automatically identify the right type of data to collect, clean and curate for later use by a predictive AI and this is required given the large volumes of chemical data that exist in chemical databases - PubChem alone has over 100 million unique compounds. However, a systematic assessment of the attributes and properties of suitable data is needed. We show here that it is not the result of deficiencies in current AI algorithms but rather, poor understanding and erroneous use of chemical data that ultimately leads to poor predictive performance. Using a new benchmark dataset of BRAF ligands that we developed, we show that our best performing predictive model can achieve an unprecedented accuracy of 99% with a conventional ML algorithm (SVM) using a merged molecular representation (Extended+ ECFP6 fingerprints), far surpassing past performances of virtual screening platforms using sophisticated deep learning methods. Thus, we demonstrate that it is not necessary to resort to the use of sophisticated deep learning algorithms for virtual screening because conventional ML can perform exceptionally well if given the right data and representation. We also show that the common use of decoys for training leads to high false positive rates and its use for testing will result in an over-optimistic estimation of a models predictive performance. Another common practice in virtual screening is defining compounds that are above a certain pharmacological threshold as inactives. Here, we show that the use of these so-called inactive compounds lowers a models sensitivity/recall. Considering that some target proteins have a limited number of known ligands, we wanted to also observe how the size and composition of the training data impact predictive performance. We found that an imbalance training dataset where inactives outnumber actives led to a decrease in recall but an increase in precision, regardless of the model or molecular representation used; and overall, we observed a decrease in the models accuracy. We highlight in this study some of the considerations that one needs to take into account in future development of data-centric AI for CADD.	cancer_biology researchers cheminformatics screening chemical pharmacological algorithm virtual algorithms assessment drug		2024-04-04								cc_by		https://www.biorxiv.org/content/early/2024/04/04/2024.03.28.587184.source.xml		Allen Chong	59	0
Vesicle-mediated mitochondrial clearance underlies an actionable metabolic vulnerability in triple-negative breast cancer	Selective autophagy of mitochondria is known to promote survival and progression of cancer cells in various malignancies including triple-negative breast cancer (TNBC). Here, we aimed to identify the essential metabolic adaptations that support mitochondrial quality control with the goal to uncover actionable metabolic vulnerabilities with therapeutic potential. Using an integrated approach of proteomics and untargeted and stable-isotope resolved metabolomics, coupled with functional experimental analyses, we define an alternative mechanism to mitophagy enabled by an onco-metabolic program of heightened extracellular sphingomyelin salvaging in TNBC that facilitates extracellular vesicle (EV)-mediated intracellular clearance of mitochondrial damage. Targeting of the cancer cell sphingolipid onco-metabolic pathway via repurposing of eliglustat, a selective small molecule inhibitor of glucosylceramide synthase (UGCG), resulted in ceramide-induced lethal mitophagy and attenuated tumor growth and prolonged overall survival at clinically achievable doses in an orthotopic syngeneic mouse model of TNBC. Our study defines a mechanism of aberrant sphingolipid metabolism that underlies an actionable metabolic vulnerability for anti-cancer treatment.	metabolic cancer_biology triple breast mitochondria sphingomyelin proteomics mitochondrial cancer tumor		2024-04-04								cc_no		https://www.biorxiv.org/content/early/2024/04/04/2024.04.04.587899.source.xml		Johannes F Fahrmann	60	0
Onco-Circuit Addiction and Onco-Nutrient mTORC1 Signaling Vulnerability in a Model of Aggressive T Cell Malignancy	How genetic lesions drive cell transformation and whether they can be circumvented without compromising function of non-transformed cells are enduring questions in oncology. Here we show that in mature T cells--in which physiologic clonal proliferation is a cardinal feature-- constitutive MYC transcription and Tsc1 loss in mice modeled aggressive human malignancy by reinforcing each others oncogenic programs. This cooperation was supported by MYC-induced large neutral amino acid transporter chaperone SLC3A2 and dietary leucine, which in synergy with Tsc1 deletion overstimulated mTORC1 to promote mitochondrial fitness and MYC protein overexpression in a positive feedback circuit. A low leucine diet was therapeutic even in late-stage disease but did not hinder T cell immunity to infectious challenge, nor impede T cell transformation driven by constitutive nutrient mTORC1 signaling via Depdc5 loss. Thus, mTORC1 signaling hypersensitivity to leucine as an onco-nutrient enables an onco-circuit, decoupling pathologic from physiologic utilization of nutrient acquisition pathways.	cancer_biology malignancy genetic aggressive oncology vulnerability addiction disease mtorc1 physiologic pathologic		2024-04-04								cc_no		https://www.biorxiv.org/content/early/2024/04/04/2024.04.03.587917.source.xml		Ming O Li	61	0
Small extracellular vesicles promote stiffness-mediated metastasis	"Tissue stiffness is a critical prognostic factor in breast cancer and is associated with metastatic progression. Here we show an alternative and complementary hypothesis of tumor progression whereby physiological matrix stiffness affects the quantity and protein cargo of small EVs produced by cancer cells, which in turn drive their metastasis. Primary patient breast tissue produces significantly more EVs from stiff tumor tissue than soft tumor adjacent tissue. EVs released by cancer cells on matrices that model human breast tumors (25 kPa; stiff EVs) feature increased adhesion molecule presentation (ITG2{beta}1, ITG6{beta}4, ITG6{beta}1, CD44) compared to EVs from softer normal tissue (0.5 kPa; soft EVs), which facilitates their binding to extracellular matrix (ECM) protein collagen IV, and a 3-fold increase in homing ability to distant organs in mice. In a zebrafish xenograft model, stiff EVs aid cancer cell dissemination through enhanced chemotaxis. Moreover, normal, resident lung fibroblasts treated with stiff and soft EVs change their gene expression profiles to adopt a cancer associated fibroblast (CAF) phenotype. These findings show that EV quantity, cargo, and function depend heavily on the mechanical properties of the extracellular microenvironment.  Graphical Abstract  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=200 SRC=""FIGDIR/small/545937v3_ufig1.gif"" ALT=""Figure 1""> View larger version (42K): org.highwire.dtl.DTLVardef@1be1dbdorg.highwire.dtl.DTLVardef@928710org.highwire.dtl.DTLVardef@1e14e9borg.highwire.dtl.DTLVardef@efdb7f_HPS_FORMAT_FIGEXP  M_FIG C_FIG"	cancer_biology mediated fibroblasts stiffness efdb7f_hps_format_figexp metastasis tumors vesicles cancer tumor extracellular		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2023.07.01.545937.source.xml		Denis Wirtz	62	0
Tumor-infiltrating nerves functionally alter brain circuits and modulate behavior in a male mouse model of head-and-neck cancer	Cancer patients often experience changes in mental health, prompting an exploration into whether nerves infiltrating tumors contribute to these alterations by impacting brain functions. Using a mouse model for head and neck cancer and neuronal tracing we show that tumor-infiltrating nerves connect to distinct brain areas. The activation of this neuronal circuitry altered behaviors (decreased nest-building, increased latency to eat a cookie, and reduced wheel running). Tumor-infiltrating nociceptor neurons exhibited heightened calcium activity and brain regions receiving these neural projections showed elevated Fos as well as increased calcium responses compared to non-tumor-bearing counterparts.  The genetic elimination of nociceptor neurons decreased brain Fos expression and mitigated the behavioral alterations induced by the presence of the tumor. While analgesic treatment restored nesting and cookie test behaviors, it did not fully restore voluntary wheel running indicating that pain is not the exclusive driver of such behavioral shifts. Unraveling the interaction between the tumor, infiltrating nerves, and the brain is pivotal to developing targeted interventions to alleviate the mental health burdens associated with cancer.  Significance StatementHead and neck cancers are infiltrated by sensory nerves which connect to a pre-existing circuit that includes areas in the brain. Neurons within this circuit are altered and mediate modifications in behavior.	infiltrating cancer_biology brain cancers mouse tumors cancer tumor		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2023.10.18.562990.source.xml		Paola Drapkin Vermeer	63	0
Multiplexed 3D Analysis of Immune States and Niches in Human Tissue	"Tissue homeostasis and the emergence of disease are controlled by changes in the proportions of resident and recruited cells, their organization into cellular neighbourhoods, and their interactions with acellular tissue components. Highly multiplexed tissue profiling (spatial omics)1 makes it possible to study this microenvironment in situ, usually in 4-5 micron thick sections (the standard histopathology format)2. Microscopy-based tissue profiling is commonly performed at a resolution sufficient to determine cell types but not to detect subtle morphological features associated with cytoskeletal reorganisation, juxtracrine signalling, or membrane trafficking3. Here we describe a high-resolution 3D imaging approach able to characterize a wide variety of organelles and structures at sub-micron scale while simultaneously quantifying millimetre-scale spatial features. This approach combines cyclic immunofluorescence (CyCIF) imaging4 of over 50 markers with confocal microscopy of archival human tissue thick enough (30-40 microns) to fully encompass two or more layers of intact cells. 3D imaging of entire cell volumes substantially improves the accuracy of cell phenotyping and allows cell proximity to be scored using plasma membrane apposition, not just nuclear position. In pre-invasive melanoma in situ5, precise phenotyping shows that adjacent melanocytic cells are plastic in state and participate in tightly localised niches of interferon signalling near sites of initial invasion into the underlying dermis. In this and metastatic melanoma, mature and precursor T cells engage in an unexpectedly diverse array of juxtracrine and membrane-membrane interactions as well as looser ""neighbourhood"" associations6 whose morphologies reveal functional states. These data provide new insight into the transitions occurring during early tumour formation and immunoediting and demonstrate the potential for phenotyping of tissues at a level of detail previously restricted to cultured cells and organoids."	tissue cancer_biology melanoma 3d imaging4 immune multiplexed human microscopy immunofluorescence immunoediting		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2023.11.10.566670.source.xml		Peter Karl Sorger	64	0
Three-dimensional assessments are necessary to determine the true, spatially-resolved composition of tissues	Methods for spatially resolved cellular profiling using thinly cut sections have enabled in-depth quantitative tissue mapping to study inter-sample and intra-sample differences in normal human anatomy and disease onset and progression. These methods often profile extremely limited regions, which may impact the evaluation of heterogeneity due to tissue sub-sampling. Here, we applied CODA, a deep learning-based tissue mapping platform, to reconstruct the three-dimensional (3D) microanatomy of grossly normal and cancer-containing human pancreas biospecimens obtained from individuals who underwent pancreatic resection. To compare inter-and intra-sample heterogeneity, we assessed bulk and spatially resolved tissue composition in a cohort of two-dimensional (2D) whole slide images (WSIs) and a cohort of thick slabs of pancreas tissue that were digitally reconstructed in 3D from serial sections. To demonstrate the marked under sampling of 2D assessments, we simulated the number of WSIs and tissue microarrays (TMAs) necessary to represent the compositional heterogeneity of 3D data within 10% error to reveal that tens of WSIs and hundreds of TMA cores are sometimes needed. We show that spatial correlation of different pancreatic structures decay significantly within a span of microns, demonstrating that 2D histological sections may not be representative of their neighboring tissues. In sum, we demonstrate that 3D assessments are necessary to accurately assess tissue composition in normal and abnormal specimens and in order to accurately determine neoplastic content. These results emphasize the importance of intra-sample heterogeneity in tissue mapping efforts.	cancer_biology anatomy pancreatic microanatomy pancreas necessary tissues composition cancer spatially assessments		2024-03-28								cc_by_nd		https://www.biorxiv.org/content/early/2024/03/28/2023.12.04.569986.source.xml		Denis Wirtz	65	0
Spatial Effects of Infiltrating T cells on Neighbouring Cancer Cells and Prognosis in Stage III CRC patients	Colorectal cancer (CRC) is one of the most frequently occurring cancers, but prognostic biomarkers identifying patients at risk of recurrence are still lacking. In this study, we aimed to investigate in more detail the spatial relationship between intratumoural T cells, cancer cells, and cancer cell hallmarks, as prognostic biomarkers in stage III colorectal cancer patients. We conducted multiplexed imaging of 56 protein markers at single cell resolution on resected fixed tissue from stage III CRC patients who received adjuvant 5-fluorouracil-based chemotherapy. Images underwent segmentation for tumour, stroma and immune cells, and cancer cell  state protein marker expression was quantified at a cellular level. We developed a Python package for estimation of spatial proximity, nearest neighbour analysis focusing on cancer cell - T cell interactions at single-cell level. In our discovery cohort (MSK), we processed 462 core samples (total number of cells: 1,669,228) from 221 adjuvant 5FU-treated stage III patients. The validation cohort (HV) consisted of 272 samples (total number of cells: 853,398) from 98 stage III CRC patients. While there were trends for an association between percentage of cytotoxic T cells (across the whole cancer core), it did not reach significance (Discovery cohort: p = 0.07, Validation cohort: p = 0.19). We next utilized our region-based nearest neighbourhood approach to determine the spatial relationships between cytotoxic T cells, helper T cells and cancer cell clusters. In the both cohorts, we found that lower distance between cytotoxic T cells, T helper cells and cancer cells was significantly associated with increased disease-free survival. An unsupervised trained model that clustered patients based on the median distance between immune cells and cancer cells, as well as protein expression profiles, successfully classified patients into low-risk and high-risk groups (Discovery cohort: p = 0.01, Validation cohort: p = 0.003).	cancer_biology biomarkers tumour prognosis cells stage cancers patients chemotherapy cancer		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.01.30.577720.source.xml		Jochen H. M. Prehn	66	0
Effect of C-to-T transition at CpG sites on tumor suppressor genes in tumor development in cattle evaluated by somatic mutation analysis in enzootic bovine leukosis	Oncogenic transformation of normal cells is caused by mutations and chromosomal abnormalities in cancer-related genes. Enzootic bovine leukosis (EBL) is a malignant B-cell lymphoma caused by bovine leukemia virus (BLV) infection in cattle. Although a small fraction of BLV-infected cattle develops EBL after a long latent period, the mechanisms for oncogenesis in EBL cattle remain largely unknown. In this study, we analyzed the types and patterns of somatic mutations in cancer cells from 36 EBL cases, targeting 21 cancer-related genes. Various somatic mutations were identified in 8 genes, TP53, NOTCH1, KMT2D, CREBBP, KRAS, PTEN, CARD11, and MYD88. In addition, TP53 gene was found to be mutated in 69.4% of EBL cases, with most being biallelic mutations. In some cases, associations were observed between the ages at which cattle had developed EBL and somatic mutation patterns; young onset of EBL possibly occurs due to congenital mutations, high impact mutations affecting protein translation, and biallelic mutations. Furthermore, nucleotide substitution patterns indicated that cytosine at CpG sites tended to be converted to thymine in many EBL cases, which was considered to be the result of spontaneous deamination of 5-methylctosine. These results demonstrate how somatic mutations have occurred in cancer cells leading to EBL development, thereby explaining its pathogenic mechanism. These findings will contribute to a better understanding and future elucidation of disease progression in BLV infection.  ImportanceEnzootic bovine leukosis (EBL) is a malignant and lethal disease in cattle. Currently, there are no effective vaccines or therapeutic methods against bovine leukemia virus (BLV) infection, resulting in severe economic losses in livestock industry. This study provides a renewed hypothesis to explain the general mechanisms of EBL onset by combining the previous finding that several integration sites of BLV provirus can affect the increase in survival and proliferation of infected cells. We demonstrate that two additional random events are necessary for oncogenic transformation in infected cell clones, elucidating the reason why only few infected cattle develop EBL. Further exploration of somatic mutation and BLV integration sites could support this hypothesis more firmly, potentially contributing to the development of novel control methods for EBL onset.	cancer_biology genes lymphoma virus cattle leukosis provirus leukemia cancer tumor bovine		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.19.585713.source.xml		Asami Nishimori	67	0
Stochastic variation in the FOXM1 transcription program mediates replication stress tolerance.	Oncogene-induced replication stress (RS) is a vulnerability of cancer cells that forces reliance on the intra-S-phase checkpoint to ensure faithful genome duplication. Inhibitors of the crucial intra-S-phase checkpoint kinases ATR and CHK1 have been developed, but persistent proliferation and resistance to these drugs remain problematic. Understanding drug tolerance mechanisms is impeded by analysis of bulk samples, which neglect tumor heterogeneity and often fail to accurately interpret cell cycle-mediated resistance. Here, by combining intracellular immunostaining and RNA-sequencing of single cells, we characterized the transcriptomes of oncogenic RAS-expressing cells that exhibit variable levels of RS when challenged with a CHK1 inhibitor in combination with the chemotherapeutic drug gemcitabine. We identified 40 genes differentially expressed between tolerant and sensitive cells, including several FOXM1 target genes. While complete knockdown of FOXM1 impeded cell proliferation, a partial knockdown protected cells against DNA damage, and improved recovery from drug-induced RS. Our results suggest that low levels of FOXM1 expression protects subsets of oncogenic RAS-expressing cells against DNA damage during drug-induced replication stress.	cancer_biology stress transcription stochastic dna replication mediates transcriptomes immunostaining cancer tumor		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.26.585806.source.xml		Bart Westendorp	68	0
Fatty acids are not a significant contributor to the TCA cycle in cancer cell lines: evidence of incomplete fatty acid oxidation.	Fatty acid (FA) oxidation (FAO) is upregulated in many cancers, which has been contextualised to thereby be significantly fuel the TCA cycle and generate vast amounts of ATP to support cancer cell viability. However, direct evidence of this is lacking. Here, we set out to determine the capacity of FAO in a pan-cancer setting and if this relates to the amount of carbon FAO contributes to the TCA cycle relative to other substrates. We profiled the baseline FAO rate and capacity of 27 cancer cell lines from 10 tissue origins, and then selected 6 cancer cell lines that represented the diversity of this panel. Despite the diverse range of FAO rates, we consistently found that exogenous long-chain FAs (LCFAs) were a minor (<10%) TCA cycle substrate in all cells compared to glucose and glutamine. Glucose withdrawal significantly increased FAO rates, while glucose and/or glutamine deprivation marginally increased incorporation of 13C-palmitate into TCA cycle metabolites. Palmitate alone modestly assisted cataplerosis but did not sustain TCA cycle fluxes, leading to reduced cell viability. The low contribution of fatty acids to the TCA cycle in cancer cells may be explained by incomplete oxidation of LCFAs of varying chain lengths of saturations to produce shortened acyl-carnitines. Overall, our results provide significant insights into mitochondrial FA metabolism in cultured cancer cells and challenges the belief that the oxidation of FAs is a complete process, contributing significant fuel for the TCA cycle and ATP generation.	cancer_biology upregulated cell oxidation cancers cataplerosis incomplete fatty cancer atp		2024-03-28								cc_by_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.25.586547.source.xml		Andrew J Hoy	69	0
Stable and Oscillatory Hypoxia Differentially Regulate Invasibility of Breast Cancer Associated Fibroblasts	"As local regions in the tumor outstrip their oxygen supply, hypoxia can develop, affecting not only the cancer cells, but also other cells in the microenvironment, including cancer associated fibroblasts (CAFs). Hypoxia is also not necessarily stable over time, and can fluctuate or oscillate. Hypoxia Inducible Factor-1 is the master regulator of cellular response to hypoxia, and can also exhibit oscillations in its activity. To understand how stable, and fluctuating hypoxia influence breast CAFs, we measured changes in gene expression in CAFs in normoxia, hypoxia, and oscillatory hypoxia, as well as measured change in their capacity to resist, or assist breast cancer invasion. We show that hypoxia has a profound effect on breast CAFs causing activation of key pathways associated with fibroblast activation, but reduce myofibroblast activation and traction force generation. We also found that oscillatory hypoxia, while expectedly resulted in a ""sub-hypoxic"" response in gene expression, it resulted in specific activation of pathways associated with actin polymerization and actomyosin maturation. Using traction force microscopy, and a nanopatterned stromal invasion assay, we show that oscillatory hypoxia increases contractile force generation vs stable hypoxia, and increases heterogeneity in force generation response, while also additively enhancing invasibility of CAFs to MDA-MB-231 invasion. Our data show that stable and unstable hypoxia can regulate many mechnobiological characteristics of CAFs, and can contribute to transformation of CAFs to assist cancer dissemination and onset of metastasis."	cancer_biology breast hypoxic oscillatory fibroblasts cancer tumor hypoxia		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.26.586706.source.xml		Kshitiz	70	0
Advancing CAR T-Cell Therapy: Simultaneously Attack Tumor and Immunosuppressive Cells in the Tumor Microenvironment	Chimeric antigen receptor (CAR) T-cell therapy has encountered limited success in solid tumors. The lack of dependable antigens and the immunosuppressive tumor microenvironment (TME) are major challenges. Within the TME, tumor cells along with immunosuppressive cells employ an immune-evasion mechanism that upregulates programmed death ligand 1 (PD-L1) to deactivate effector T cells; this makes PD-L1 a reliable, universal target for solid tumors. We developed a novel PD-L1 CAR (MC9999) using our humanized anti-PD-L1 monoclonal antibody, designed to simultaneously target tumor and immunosuppressive cells. The antigen-specific antitumor effects of MC9999 CAR T-cells were observed consistently across four solid tumor models: breast cancer, lung cancer, melanoma, and glioblastoma multiforme (GBM). Notably, intravenous administration of MC9999 CAR T-cells eradicated intracranially established LN229 GBM tumors, suggesting penetration of the blood-brain barrier. The proof-of-concept data demonstrate the cytolytic effect of MC9999 CAR T-cells against immunosuppressive cells, including microglia HMC3 cells and M2 macrophages. Furthermore, MC9999 CAR T-cells elicited cytotoxicity against primary tumor-associated macrophages within GBM tumors. The concept of targeting both tumor and immunosuppressive cells with MC9999 was further validated using CAR T-cells derived from cancer patients. These findings establish MC9999 as a foundation for the development of effective CAR T-cell therapies against solid tumors.	cancer_biology immunosuppressive advancing attack therapy glioblastoma tumors cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.25.586653.source.xml		Hong Qin	71	0
ANP32E drives vulnerability to ATR inhibitors by inducing R-loops-dependent Transcription Replication Conflicts in Triple Negative Breast Cancer	Oncogene-induced replicative stress (RS) plays a central role in tumor progression, leading to genomic instability by eliciting transcription replication conflicts (TRCs), which represent the major source of R-loops, that ultimately favors the onset of the DNA damage response (DDR). We investigated the pathogenic contribution of chromatin factors in increasing TRCs and R-loop frequencies in cancer. We found that in breast cancer patients the concomitant upregulation of MYC and the H2A.Z-specific chaperone ANP32E correlated with an increase genome instability. Genome-wide profiling revealed that the ANP32E-dependent increases turnover of H2A.Z altered RNApol II processivity, leading to accumulation of long R-loops at TRCs. We showed that ANP32E upregulation increases TRCs and activates an ATR-dependent DDR, which predispose cancer cells to R-loop-mediated genomic fragility. By exploiting the vulnerability of ANP32E-expressing cancer cells to ATR inhibitors, we found that tumors relied on this DDR pathway, whose inhibition halted their pro-metastatic capacity.	cancer_biology transcription breast dna anp32e genome tumors inhibitors cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.25.586539.source.xml		alessio Zippo	72	0
